host_id,host_name,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value
3250450,Petya,Queens,NY,11103,United States,40.75895919,-73.9152961,Apartment,Private room,1,1,1,1,Real Bed,,$45.00 ,365,0,,,,
5017190,Olivia And Andre,Brooklyn,NY,11211,United States,40.71206279,-73.95296125,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,364,22,95,8,10,9
14102923,Mark,Brooklyn,NY,11226,United States,40.65135846,-73.95974481,Apartment,Private room,1,1,1,1,Real Bed,,$50.00 ,257,0,,,,
5819975,Khalid,Brooklyn,NY,11238,United States,40.68395797,-73.96797338,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$120.00 ,360,47,96,10,10,9
12807343,Cary,Queens,NY,11104,United States,40.74073447,-73.92519459,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$100.00 ,250,1,100,10,10,10
3364967,Suzi And Elvis,Queens,NY,11103,United States,40.76693,-73.90437098,Apartment,Private room,3,1,1,1,Real Bed,,$50.00 ,358,67,88,8,9,9
4666513,Aurore,Brooklyn,NY,11238,United States,40.68413751,-73.96237881,Apartment,Private room,1,1,1,1,Real Bed,,$28.00 ,1,5,96,9,10,10
23833196,Rick,New York,NY,10023,United States,40.77797616,-73.97673969,Apartment,Entire home/apt,5,2,3,2,Real Bed,,$400.00 ,363,0,,,,
4445749,Elizabeth,Brooklyn,NY,11215,United States,40.66052214,-73.98288743,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$125.00 ,282,17,89,9,10,9
9489975,Zac,New York,NY,10128,United States,40.77986732,-73.94755134,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$100.00 ,197,0,,,,
10348221,Erik,Brooklyn,NY,11226,United States,40.63800513,-73.95860012,Apartment,Private room,2,1,1,1,Futon,,$50.00 ,221,0,,,,
7473366,Jason,Brooklyn,NY,11211,United States,40.70828273,-73.95694371,Apartment,Private room,2,1,1,1,Real Bed,,$60.00 ,10,0,,,,
579495,Susi,Brooklyn,NY,11215,United States,40.66578787,-73.98990797,Apartment,Entire home/apt,4,1,2,2,Real Bed,1100,$199.00 ,139,1,100,8,10,8
6530934,Yiftach,New York,NY,10025,United States,40.7941863,-73.96289955,Apartment,Private room,1,1,1,1,Real Bed,,$69.00 ,172,1,80,8,8,8
18649413,Suzanne,New York,NY,10021,United States,40.76841075,-73.96027226,Apartment,Private room,1,1,1,1,Real Bed,,$129.00 ,365,4,100,10,10,10
3805397,Christa,New York,NY,10011,United States,40.74092346,-74.00036731,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$165.00 ,365,4,100,10,10,8
688082,Jason,New York,NY,10065,United States,40.76342507,-73.95953716,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$165.00 ,349,38,85,7,10,9
9991693,Josh,New York,NY,10025,United States,40.79326934,-73.97501876,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$197.00 ,220,3,100,10,10,10
15323367,W,Queens,NY,11374,United States,40.73189366,-73.86182528,Apartment,Private room,2,1,1,1,Real Bed,,$95.00 ,365,0,,,,
8186919,Annika,Brooklyn,NY,11206,United States,40.70715474,-73.93914252,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$85.00 ,91,8,95,10,9,10
9816213,Slouma,New York,NY,10025,United States,40.79824863,-73.96392099,Apartment,Private room,2,1,1,1,Real Bed,,$85.00 ,350,17,86,8,9,9
9829580,Dana,New York,NY,10003,United States,40.73349528,-73.9911175,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,,$160.00 ,160,0,,,,
15714317,Sloboda,New York,NY,10016,United States,40.74767342,-73.97284573,Apartment,Entire home/apt,4,1,0,2,Real Bed,,$79.00 ,365,4,80,7,9,8
4991765,Jillian,New York,NY,10009,United States,40.72880778,-73.97841224,Apartment,Private room,2,1,1,1,Real Bed,,$60.00 ,362,0,,,,
4438463,Mathilde,New York,NY,10024,United States,40.78696955,-73.97001447,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$313.00 ,255,0,,,,
17839076,Meike,Queens,NY,11103,United States,40.76692637,-73.91784501,Apartment,Private room,2,1,1,1,Real Bed,,$63.00 ,365,11,73,7,9,8
587976,Olivia,New York,NY,10023,United States,40.7799919,-73.98444981,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$160.00 ,143,2,100,10,10,10
1399910,Mark,New York,NY,10011,United States,40.74131875,-73.99720824,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,62,18,100,10,10,10
4991765,Jillian,New York,NY,10009,United States,40.73027873,-73.9784531,Apartment,Private room,1,1,1,1,Futon,,$60.00 ,362,0,,,,
15666427,Alex,New York,NY,10128,United States,40.7813933,-73.95288164,Apartment,Private room,2,1,1,1,Real Bed,,$80.00 ,29,0,,,,
18659773,Elizabeth,New York,NY,10025,United States,40.79940782,-73.9629037,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$179.00 ,365,3,93,9,8,8
14992561,Lilian Bianca,Astoria,NY,11103,United States,40.75996126,-73.92120848,Apartment,Entire home/apt,10,1,3,4,Real Bed,,$295.00 ,348,2,100,10,10,8
4481005,Karen,Brooklyn,NY,11215,United States,40.67421973,-73.98096689,Apartment,Private room,3,1,1,3,Pull-out Sofa,450,$100.00 ,365,4,87,9,10,7
10349130,Kelly,New York,NY,10075,United States,40.77018723,-73.94969711,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$160.00 ,364,1,100,10,10,10
6473553,Maria,New York,NY,10030,United States,40.82064888,-73.94520178,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$80.00 ,189,0,,,,
17206543,Griffin,Astoria,NY,11102,United States,40.77055622,-73.92159157,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$99.00 ,359,1,100,10,10,10
12971528,Samuel,Brooklyn,NY,11206,United States,40.70684376,-73.94898119,Apartment,Private room,1,1,1,1,Real Bed,,$50.00 ,0,0,,,,
358568,Jonathan,Brooklyn,NY,11237,United States,40.70460511,-73.92775501,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$114.00 ,193,21,92,8,9,9
656841,Meredith,Brooklyn,NY,11211,United States,40.71623617,-73.96271558,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$275.00 ,328,8,97,10,10,10
2869839,Jens,New York,NY,10012,United States,40.72950032,-73.99936048,Apartment,Private room,1,1,1,1,Real Bed,,$77.00 ,15,2,60,4,10,8
4170454,Ria,Brooklyn,NY,11211,United States,40.7156348,-73.94708304,Apartment,Private room,1,1,1,1,Real Bed,,$75.00 ,307,7,100,10,10,9
12757575,A.,New York,NY,10023,United States,40.77957528,-73.98242023,Apartment,Private room,2,1,1,2,Real Bed,,$179.00 ,365,5,95,10,10,9
11673696,Kristin,New York,NY,10028,United States,40.77515716,-73.95039869,Apartment,Entire home/apt,3,1,0,2,Real Bed,,$150.00 ,316,0,,,,
4284777,Wendy,New York,NY,10128,United States,40.78199649,-73.95316098,Apartment,Private room,2,1,1,1,Pull-out Sofa,,$89.00 ,173,35,91,9,10,9
731943,Shella,New York,NY,10024,United States,40.78171805,-73.97554218,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$225.00 ,348,6,96,9,10,10
3756362,Nadine,Brooklyn,NY,11203,United States,40.64974196,-73.94102307,Apartment,Private room,2,1,1,1,Airbed,,$75.00 ,365,0,,,,
6194487,Rocio & Jimmy,Astoria,NY,11103,United States,40.76358985,-73.90586167,House,Private room,2,1,1,1,Real Bed,,$49.00 ,346,55,95,10,9,10
6324960,Creighton,New York,NY,10012,United States,40.72893738,-74.0013007,Apartment,Private room,3,1,1,1,Real Bed,,$99.00 ,353,0,,,,
11164761,Bruce,Bronx,NY,10470,United States,40.89689568,-73.86804701,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$334.00 ,323,0,,,,
21129300,Lucretia,Bronx,NY,10462,United States,40.83871652,-73.86166217,Apartment,Private room,1,1,1,1,Pull-out Sofa,,$50.00 ,89,0,,,,
89186,Camille,Brooklyn,NY,11238,United States,40.68645188,-73.96765356,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,365,0,,,,
4481005,Karen,Brooklyn,NY,11215,United States,40.67595726,-73.98242237,Apartment,Private room,3,1,1,3,Pull-out Sofa,450,$150.00 ,365,1,,,,
14608843,John,New York,NY,10011,United States,40.74665261,-74.00232836,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$215.00 ,365,11,100,10,10,10
19743149,Kevin,New York,NY,10001,United States,40.7454434,-73.99353353,Apartment,Private room,1,1,1,1,Real Bed,,$140.00 ,365,0,,,,
7626,Benjamin,New York,NY,10002,United States,40.71760486,-73.98664315,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$100.00 ,62,127,85,7,10,8
1309215,Travis,Brooklyn,NY,11211,United States,40.71019593,-73.95357457,Apartment,Entire home/apt,6,2,2,3,Real Bed,,$195.00 ,359,3,100,10,9,10
19595500,Christopher,Brooklyn,NY,11237,United States,40.70704737,-73.93167898,Apartment,Shared room,1,1,1,1,Futon,,$41.00 ,361,17,91,9,9,9
1354758,Annie,Brooklyn,NY,11215,United States,40.6716654,-73.98469459,House,Entire home/apt,6,2,3,4,Real Bed,,$450.00 ,185,3,100,9,8,9
2018042,Megan,Long Island City,NY,11101,United States,40.7545285,-73.93376794,Apartment,Entire home/apt,4,1,1,1,Real Bed,753,$175.00 ,316,20,100,10,9,9
6309019,John,Brooklyn,NY,11211,United States,40.71473917,-73.95661929,House,Entire home/apt,4,1,2,2,Real Bed,,$200.00 ,346,16,98,10,10,9
9410871,Michael,New York,NY,10128,United States,40.78487778,-73.95037114,Apartment,Private room,2,1,1,1,Real Bed,,$105.00 ,363,12,93,9,9,9
5991098,Kelly,New York,NY,10024,United States,40.78545354,-73.97351061,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$400.00 ,341,0,,,,
2553182,Esty,New York,NY,10075,United States,40.77096751,-73.94848471,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$350.00 ,3,0,,,,
9744,Laurie,Brooklyn,NY,11215,United States,40.66869254,-73.98779831,House,Private room,2,1,1,2,Real Bed,,$92.00 ,348,84,97,9,10,10
8288419,Jason,New York,NY,10002,United States,40.71473606,-73.98685355,Apartment,Private room,2,1,1,1,Real Bed,,$89.00 ,365,25,83,9,8,8
24400214,Nicole,New York,NY,10128,United States,40.77959745,-73.95132674,Apartment,Entire home/apt,5,1,2,2,Real Bed,,$300.00 ,7,0,,,,
8894390,Corey,New York,NY,10011,United States,40.7436527,-73.99577104,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$500.00 ,335,0,,,,
2707591,Lí_via,Brooklyn,NY,11211,United States,40.71309676,-73.96154377,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,330,1,100,10,10,10
6459254,Todd,Brooklyn,NY,11211,United States,40.7141325,-73.9486837,Apartment,Private room,2,2,1,1,Real Bed,,$100.00 ,365,5,92,8,10,10
3805219,Jacob,Brooklyn,NY,11231,United States,40.67537679,-74.00100494,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$199.00 ,33,6,99,10,10,10
2068365,Matteo,Brooklyn,NY,11211,United States,40.71609941,-73.9414239,Apartment,Private room,2,1,1,1,Real Bed,,$89.00 ,157,11,93,9,9,10
15122437,Jessica,New York,NY,10028,United States,40.77908531,-73.95405963,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$250.00 ,216,0,,,,
18664981,Irakli,Queens,NY,11101,United States,40.74639121,-73.94885731,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,342,11,84,8,9,9
8439004,Anna,Brooklyn,NY,11201,United States,40.69353869,-73.99789831,Apartment,Private room,2,1,1,1,Real Bed,,$130.00 ,362,24,99,10,10,10
19182796,Charles,Brooklyn,NY,11205,United States,40.6963698,-73.9597965,Apartment,Private room,2,1,1,1,Real Bed,,$74.00 ,90,8,85,7,8,9
14992561,Lilian Bianca,Queens,NY,11101,United States,40.75162654,-73.93856926,Apartment,Entire home/apt,8,1,2,4,Real Bed,,$150.00 ,343,12,87,9,8,9
2989685,Jennifer,New York,NY,10025,United States,40.79968672,-73.96331393,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,62,10,100,9,8,9
11525631,StillWaters,Brooklyn,NY,11210,United States,40.63706308,-73.93948415,House,Entire home/apt,4,1,2,2,Real Bed,,$300.00 ,365,0,,,,
11550561,Jack,Brooklyn,NY,11215,United States,40.6776891,-73.98306546,Apartment,Entire home/apt,6,2,3,3,Real Bed,,"$1,300.00 ",319,0,,,,
3258602,Stefanie,New York,NY,10075,United States,40.77528,-73.96226031,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$240.00 ,210,3,93,10,10,9
14600783,Lauren,Brooklyn,NY,11238,United States,40.68713575,-73.95754331,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,28,0,,,,
3707465,Sim,Brooklyn,NY,11215,United States,40.66976,-73.98575885,House,Entire home/apt,5,2,3,4,Real Bed,1200,$250.00 ,9,4,90,9,10,10
9322992,Sila,New York,NY,10014,United States,40.74145835,-74.00383206,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$99.00 ,360,0,,,,
16472478,Andrea,New York,NY,10023,United States,40.77430007,-73.98904898,Apartment,Private room,2,1,1,1,Real Bed,,$129.00 ,355,1,100,10,10,10
3009718,Jamila,Brooklyn,NY,11238,United States,40.68689672,-73.95700434,Apartment,Private room,2,1,1,1,Real Bed,,$81.00 ,365,0,,,,
7635592,Adrienne,Brooklyn,NY,11231,United States,40.6773744,-73.99592109,Apartment,Entire home/apt,2,1,2,2,Real Bed,,$100.00 ,5,0,,,,
53024,Vlad,Brooklyn,NY,11225,United States,40.66138875,-73.94728387,House,Entire home/apt,7,1.5,3,7,Real Bed,,$250.00 ,365,1,80,6,8,8
2791574,Shalisha,New York,NY,10065,United States,40.76305077,-73.95736248,Apartment,Shared room,1,1,1,2,Real Bed,,$67.00 ,365,2,80,8,10,8
24495688,Damon,New York,NY,10025,United States,40.80251727,-73.9623166,Apartment,Private room,2,1,1,1,Real Bed,,$110.00 ,44,0,,,,
10528287,Mike,Brooklyn,NY,11211,United States,40.71588793,-73.95533501,Apartment,Entire home/apt,6,1,0,3,Real Bed,,$150.00 ,364,8,98,9,10,9
3968791,James,Astoria,NY,11106,United States,40.76311886,-73.92324314,Apartment,Private room,2,1,1,1,Real Bed,,$69.00 ,82,30,95,10,9,9
21837242,Lindai,Astoria,NY,11103,United States,40.76367472,-73.91292364,Apartment,Private room,2,1,1,1,Pull-out Sofa,,$97.00 ,71,2,90,10,10,8
21022694,Meron,Brooklyn,NY,11249,United States,40.71093972,-73.96354831,Apartment,Private room,2,2,1,1,Real Bed,,$100.00 ,342,2,100,10,10,10
5097458,Nestor,Brooklyn,NY,11211,United States,40.71619679,-73.94607901,Bed & Breakfast,Private room,1,2,1,1,Futon,,$70.00 ,364,3,100,10,10,10
669695,Angela,Brooklyn,NY,11211,United States,40.71274552,-73.94809177,Apartment,Entire home/apt,5,1,2,2,Real Bed,,$120.00 ,353,64,92,9,10,10
5091072,Nick,New York,NY,10009,United States,40.72118645,-73.97917584,Apartment,Entire home/apt,6,1,1,3,Real Bed,,$90.00 ,163,0,,,,
21022694,Meron,Brooklyn,NY,11249,United States,40.71237012,-73.96283413,Apartment,Private room,2,2,1,1,Real Bed,,$100.00 ,339,1,80,6,10,8
12169,Miko & Lauren,Brooklyn,NY,11211,United States,40.71921147,-73.95123059,Apartment,Private room,2,,1,1,Real Bed,,$109.00 ,352,85,93,9,10,9
24528685,Tim,New York,NY,10009,United States,40.72239221,-73.98281847,Apartment,Private room,2,2,1,1,Real Bed,,$85.00 ,343,0,,,,
6484436,Lauren,New York,NY,10009,United States,40.72657269,-73.98191817,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$143.00 ,178,5,96,10,10,9
1648688,Kamyar,New York,NY,10011,United States,40.74391605,-74.00311772,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,$800.00 ,365,0,,,,
9670169,Johnny & Cristina,New York,NY,10009,United States,40.7211037,-73.97715658,Apartment,Private room,2,1,1,1,Real Bed,,$88.00 ,257,7,98,10,10,10
5680155,Joyce,New York,NY,10025,United States,40.79850802,-73.96451397,Apartment,Private room,1,1,1,1,Real Bed,,$98.00 ,364,28,92,9,9,9
2423269,Amy,Brooklyn,NY,11231,United States,40.67908758,-74.00060438,Apartment,Entire home/apt,6,1,3,3,Real Bed,,$249.00 ,155,11,89,9,9,9
747671,Sarah Jazmine,Brooklyn,NY,11215,United States,40.6634651,-73.98438172,Apartment,Private room,2,1,1,2,Real Bed,,$110.00 ,39,1,100,10,10,10
20417796,Carlos,Bronx,NY,10461,United States,40.84658428,-73.83087696,Apartment,Private room,5,1,1,3,Real Bed,,$39.00 ,360,13,85,8,8,9
16305532,Amy,New York,NY,10005,United States,40.70518061,-74.00897562,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$199.00 ,364,5,92,9,10,9
4367108,Jon,Brooklyn,NY,11215,United States,40.66334395,-73.98163056,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$110.00 ,0,0,,,,
1450005,Michael&Liliya,Brooklyn,NY,11206,United States,40.70612434,-73.93658187,Loft,Private room,2,1,1,1,Futon,,$85.00 ,272,3,96,10,9,9
8282623,Tuba,New York,NY,10065,United States,40.76213848,-73.96269101,Apartment,Private room,2,1,1,1,Real Bed,,$175.00 ,353,1,93,10,8,8
11494286,Andy,New York,NY,10012,United States,40.72774243,-74.00029333,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$275.00 ,353,30,81,8,9,9
2527165,Emma,New York,NY,10009,United States,40.72171055,-73.97798444,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$170.00 ,365,2,90,10,8,8
3372562,Gila,New York,NY,10002,United States,40.72058494,-73.99085614,Apartment,Entire home/apt,2,1,,2,Real Bed,,$145.00 ,335,14,91,9,9,9
962154,Jane,New York,NY,10002,United States,40.72128669,-73.98246467,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$160.00 ,365,5,80,6,9,8
9670169,Johnny & Cristina,New York,NY,10009,United States,40.7246314,-73.9796305,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$156.00 ,290,17,98,10,10,10
17549135,Joe,New York,NY,10002,United States,40.71835175,-73.99100614,Apartment,Private room,2,1,1,1,Real Bed,,$90.00 ,365,14,91,9,10,9
3968794,Tea,Brooklyn,NY,11219,United States,40.63519209,-74.00747338,Apartment,Private room,2,2,1,1,Real Bed,,$50.00 ,365,1,,10,10,6
606135,Janet,New York,NY,10028,United States,40.77798194,-73.95302672,Apartment,Private room,1,1.5,1,2,Real Bed,,$150.00 ,365,0,,,,
7507340,Michael,Brooklyn,NY,11249,United States,40.71484619,-73.96091607,Apartment,Entire home/apt,3,2,1,1,Real Bed,950,$250.00 ,363,12,100,10,10,10
1994600,Havard,New York,NY,10003,United States,40.71581818,-73.96294181,Apartment,Entire home/apt,4,2,2,4,Real Bed,,$399.00 ,350,8,100,10,10,9
6485298,Walter,Brooklyn,NY,11215,United States,40.67378434,-73.97818605,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$200.00 ,201,2,93,7,10,9
7188852,Lisa,New York,NY,10035,United States,40.8060294,-73.94287213,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,27,4,95,10,8,10
1994871,Ismael,New York,NY,10002,United States,40.71957964,-73.99214284,Apartment,Private room,2,1,1,1,Real Bed,100,$90.00 ,209,0,,,,
24713690,Nathaniel,Queens,NY,11105,United States,40.77113747,-73.90559004,Apartment,Private room,2,1,1,1,Real Bed,,$55.00 ,365,0,,,,
10027131,Alexey,Brooklyn,NY,11230,United States,40.62978177,-73.95637537,Apartment,Shared room,1,1.5,1,1,Real Bed,,$33.00 ,365,0,,,,
1494799,Dearrick,New York,NY,10001,United States,40.7542459,-74.00234243,Apartment,Entire home/apt,4,2,2,2,Real Bed,,$575.00 ,254,11,93,8,9,10
6549559,Nikola,New York,NY,10009,United States,40.72153314,-73.98045177,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$199.00 ,338,10,84,9,9,9
3779326,Khaled,New York,NY,10009,United States,40.72340626,-73.98276323,Apartment,Entire home/apt,2,1,,1,Real Bed,,$175.00 ,103,0,,,,
339075,T'Ai Jamar,Brooklyn,NY,11215,United States,40.65753339,-73.97451427,Apartment,Private room,1,1,1,1,Real Bed,,$60.00 ,365,1,80,6,10,8
7308530,Steve,New York,NY,10009,United States,40.72377367,-73.98368343,Apartment,Private room,2,1.5,1,1,Real Bed,,$105.00 ,365,6,80,7,10,8
3484231,Fabrice,New York,NY,10028,United States,40.77455373,-73.9477428,Apartment,Entire home/apt,2,1,0,2,Real Bed,,$95.00 ,275,0,,,,
4892393,Chris,New York,NY,10025,United States,40.79757383,-73.96968475,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,,$150.00 ,251,11,92,9,10,9
3667224,Jeremy,New York,NY,10025,United States,40.80306886,-73.96671402,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,365,0,,,,
56512,Joanna,Brooklyn,NY,11211,United States,40.70880819,-73.95930151,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$135.00 ,3,50,98,10,9,9
16536354,Steven,New York,NY,10024,United States,40.7826765,-73.9752358,Apartment,Private room,2,1,1,1,Real Bed,,$109.00 ,180,18,90,9,10,9
17246381,Anna,New York,NY,10032,United States,40.83410798,-73.94285645,Apartment,Private room,1,1,1,1,Airbed,,$69.00 ,355,2,100,10,9,9
1825554,Chris,New York,NY,10012,United States,40.73031855,-74.00166488,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$175.00 ,301,13,91,9,10,9
8882019,Katherine,Brooklyn,NY,11201,United States,40.69846472,-73.99312097,Apartment,Private room,2,1,1,1,Real Bed,,$125.00 ,352,0,,,,
6846278,Nils,Brooklyn,NY,11218,United States,40.64248434,-73.96922335,House,Entire home/apt,10,3,3,6,Real Bed,1800,$220.00 ,88,5,96,9,10,10
17874414,Marisa,New York,NY,10075,United States,40.77222989,-73.9549722,Apartment,Private room,2,1,1,2,Real Bed,,$125.00 ,335,3,,,,
22492454,Saad,New York,NY,10001,United States,40.7491556,-73.99657201,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,73,3,87,9,10,9
18382740,Kazoku,Staten Island,NY,10301,United States,40.64317948,-74.08785709,Apartment,Entire home/apt,4,1,1,2,Pull-out Sofa,,$95.00 ,365,3,100,10,9,10
15724675,Juan,Queens,NY,11377,United States,40.74240264,-73.90838199,Apartment,Private room,2,1,1,2,Real Bed,,$48.00 ,231,1,100,10,10,10
12622512,Andrí©,New York,NY,11109,United States,40.7489279,-73.95623086,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,16,0,,,,
7774440,Paul,Brooklyn,NY,11231,United States,40.68007957,-74.00348133,Apartment,Private room,2,1,1,1,Real Bed,,$79.00 ,360,19,95,9,10,10
24171390,Aditi,New York,NY,10025,United States,40.8034844,-73.96537919,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,155,0,,,,
11439758,Dan,Staten Island,NY,10301,United States,40.63392593,-74.07774595,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$120.00 ,365,2,90,10,6,8
1331421,Deborah,New York,NY,10002,United States,40.71968188,-73.9828298,Apartment,Entire home/apt,4,1,2,2,Real Bed,900,$265.00 ,365,1,100,10,10,10
3509527,Norell,New York,NY,10024,United States,40.78800687,-73.97282189,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$200.00 ,285,1,100,10,10,10
11439963,Laura,Staten Island,NY,10306,United States,40.57125395,-74.11012201,House,Private room,2,1,1,2,Real Bed,,$90.00 ,53,1,100,10,10,10
3992489,Joseph,New York,NY,10003,United States,40.73670575,-73.99200289,Apartment,Entire home/apt,12,2,5,5,Real Bed,,"$1,500.00 ",322,0,,,,
2607462,Avi,New York,NY,10001,United States,40.7497288,-74.00168192,Apartment,Entire home/apt,2,1,1,1,Real Bed,550,$240.00 ,354,4,100,10,8,8
414742,Max,New York,NY,10002,United States,40.71483791,-73.99039371,Apartment,Entire home/apt,2,,1,1,Futon,,$150.00 ,365,26,92,9,9,9
18049970,Louis,Brooklyn,NY,11217,United States,40.68311769,-73.98411724,Apartment,Private room,3,1,1,2,Real Bed,,$89.00 ,365,11,84,9,7,8
1097545,Carol,New York,NY,10009,United States,40.72644574,-73.98034551,Apartment,Private room,2,1,1,1,Real Bed,,$89.00 ,285,107,95,9,9,9
2229386,Sarah T,New York,NY,10023,United States,40.77908345,-73.97822899,Apartment,Entire home/apt,2,2,1,1,Real Bed,,$300.00 ,88,0,,,,
292032,Marcus,Brooklyn,NY,11215,United States,40.66524697,-73.98698919,Apartment,Private room,1,1,1,1,Real Bed,,$60.00 ,365,0,,,,
4496251,Philippe,Brooklyn,NY,11211,United States,40.71517832,-73.95190898,Apartment,Entire home/apt,2,1.5,1,2,Real Bed,,$160.00 ,363,3,98,10,10,9
12007767,Joshua,New York,NY,10002,United States,40.71763005,-73.9826141,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,180,1,86,6,10,8
421819,Alyssa,New York,NY,10009,United States,40.72609406,-73.98356451,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$160.00 ,185,4,100,10,10,10
9032881,Stana,New York,NY,10128,United States,40.77851194,-73.94764085,Apartment,Entire home/apt,5,1,2,3,Real Bed,,$200.00 ,1,3,93,10,9,10
2610288,Laura,Brooklyn,NY,11238,United States,40.68576716,-73.96131239,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,$120.00 ,356,4,99,9,10,10
3493470,Tari,Brooklyn,NY,11201,United States,40.69024678,-73.99570567,Apartment,Entire home/apt,3,1,0,2,Real Bed,500,$125.00 ,307,2,91,8,10,10
3376584,Zu,New York,NY,10003,United States,40.73063503,-73.99294696,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$149.00 ,356,15,77,7,10,8
11627331,Carla,New York,NY,10011,United States,40.7454467,-73.99604681,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$210.00 ,110,10,96,10,10,9
2446977,B,Brooklyn,NY,11211,United States,40.71100209,-73.95170099,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$119.00 ,362,11,92,9,10,10
302772,Cheryl,New York,NY,10002,United States,40.71445883,-73.9883256,Apartment,Private room,1,1,1,1,Real Bed,,$115.00 ,365,4,90,6,9,9
12455136,Amanda,New York,NY,10009,United States,40.72647583,-73.98158475,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$175.00 ,142,4,100,10,10,9
3991790,Paola,Brooklyn,NY,11211,United States,40.71022905,-73.96057617,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$145.00 ,268,12,90,10,9,9
21986534,Eugenia,New York,NY,10009,United States,40.72512144,-73.97988958,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,365,2,90,10,10,10
16926880,Dan,Queens,NY,11101,United States,40.74360894,-73.94930352,Apartment,Entire home/apt,3,1,2,2,Real Bed,,$135.00 ,153,4,90,10,8,10
2283016,Jillian,New York,NY,10024,United States,40.77875844,-73.97882192,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$135.00 ,10,17,89,8,10,9
11069399,Eduardo,New York,NY,10128,United States,40.78084014,-73.94960177,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$800.00 ,335,0,,,,
8086353,Caitlin And Paul,Brooklyn,NY,11231,United States,40.68246126,-73.99997555,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$195.00 ,365,1,80,6,10,8
